artist_name,track_name,release_date,genre,lyrics
ABBA,Gimme! Gimme! Gimme! (A Man After Midnight),1979,disco,"Half-past twelve And I'm watchin' the late show in my flat, all alone How I hate to spend the evening on my own Autumn winds Blowin' outside the window as I look around the room And it makes me so depressed to see the gloom  There's not a soul out there No one to hear my prayer  Gimme, gimme, gimme a man after midnight Won't somebody help me chase the shadows away? Gimme, gimme, gimme a man after midnight Take me through the darkness to the break of the day  Movie stars Find the end of the rainbow with a fortune to win It's so different from the world I'm livin' in Tired of TV I open the window and I gaze into the night But there's nothing there to see, no one in sight You might also like There's not a soul out there No one to hear my prayer  Gimme, gimme, gimme a man after midnight Won't somebody help me chase the shadows away? Gimme, gimme, gimme a man after midnight Take me through the darkness to the break of the day  Gimme, gimme, gimme a man after midnight Gimme, gimme, gimme a man after midnight   There's not a soul out there No one to hear my prayer  Gimme, gimme, gimme a man after midnight Won't somebody help me chase the shadows away? Gimme, gimme, gimme a man after midnight Take me through the darkness to the break of the day Gimme, gimme, gimme a man after midnight Won't somebody help me chase the shadows away? Gimme, gimme, gimme a man after midnight Take me through the darkness to the break of the day23Embed"
Ariana Grande,Greedy,2016,disco,"Greedy, ooh You know that I'm greedy for love Ah  Boy, you give me feelings never felt before (Ah-ooh) I'm making it obvious by knocking at your door I know that I'm coming tonight (Ah) You know I'm coming tonight (Ah-ooh) Don't want to deny it anymore (Ah)  Been in this state of mind Been in this state of mind (Ah) Been in this state of mind all night (Ah)  Baby, you got lucky, 'cause you're rocking with the best And I'm greedy 'Cause I'm so greedy 'Cause I'm so��� I ain't talking money, I'm just physically obsessed And I'm greedy 'Cause I'm so greedy 'Cause I'm so��� Greedy, ooh You know that I'm greedy for love You know that I'm greedy for love 'Cause I'm so greedy, ooh You know that I'm greedy for love You know that I'm greedy for love 'Cause I'm so���  (Ah) I don't need a phone call Got nothing to say (Ah-ooh) I'ma tell you when it's over Got no games to play (Ah) You know that I'm coming tonight I know I'm coming tonight (Ah-ooh) I just need to get this out the way, oh baby (Ah)  Been ind Been in this state of mind (Ooh-ooh; Ah) Been in this state of mind all night (Ah)  Baby, you got lucky, 'cause you're rocking with the best And I'm greedy 'Cause I'm so greedy 'Cause I'm so��� I ain't talking money, I'm just physically obsessed And I'm greedy 'Cause I'm so greedy 'Cause I'm so��� (So) Greedy, ooh You know that I'm greedy for love You know that I'm greedy for love 'Cause I'm so greedy, ooh (Ooh, baby) You know that I'm greedy for love You know that I'm greedy for love 'Cause I'm so��� (Oh-yeah, ayy)  Uh Oh, yeah Greedy, I'm greedy, I'm greedy, I'm greedy I'm greedy, I'm greedy, I'm greedy, I'm greedy for love (Ha-ooh, ha-ooh-ooh, ha-ooh) Greedy, I'm greedy, I'm greedy, I'm greedy I'm greedy, I'm greedy, I'm greedy, I'm greedy for love (Ha-ooh, ha-ooh-ooh, ha-ooh) Woo  Baby, you got lucky, 'cause you're rocking with the best (Hey) And I'm greedy 'Cause I'm so greedy (Oh, no, baby) 'Cause I'm so��� I ain't talking money, I'm just physically obsessed And I'm greedy 'C'Cause I'm so��� Greedy, ooh You know that I'm greedy for love You know that I'm greedy for love (Boy, yeah) 'Cause I'm so greedy, ooh (Ooh) You know that I'm greedy for love (Hey) You know that I'm greedy for love (You know I'm) 'Cause I'm so greedy, ooh You know that I'm greedy for love (Boy, don't you know I'm greedy?) You know that I'm greedy for love (Boy, don't you know I'm) 'Cause I'm so greedy, ooh You know that I'm greedy for love (Woo) You know that I'm greedy for love 'Cause I'm so���You might also"
Bob Marley,Could You Be Loved,1980,disco,"Could you be loved and be love? Could you be loved and be love?  Don't let them fool ya Or even try to school ya! Oh, no! We've got a mind of our own So go to hell, if what you're thinking isn't right! Love would never leave us alone A-in the darkness, there must come out to light  Could you be loved and be love? Could you be loved, woah, yeah And be loved?  The road of life is rocky and you may stumble too So while you point your fingers someone else is judging you  Love your brotherman! Could you be, could you be, could you be loved? Could you be, could you be loved? Could you be, could you be, could you be loved? Could you be, could you be loved? You might also like Don't let them change ya, oh! Or even rearrange ya! Oh, no! We've got a life to live (Ooh, ooh, ooh) They say, only, only Only the fittest of the fittest shall survive Stay alive, eh  Could you be loved and be loved? Could you be loved, woah yeah! And be loved?  Never miss your water until your well runs dry No matter how you treat him, the man will never be satisfied  Say something! (Could you be, could you be, could you be loved? Could you be, could you be loved?) Say something! Say something! (Could you be, could you be, could you be loved?) Say something! Say something! Say something! Say something! Say something! Say something! (Could you be loved?) Say something! Say something! Reggae, reggae! Say something! Rockers, rockers! Say something! Reggae, reggae! Say something! Rockers, rockers! Say something! (Could you be loved?) Say something! Uh! Say something! Come on! Say something! (Could you be, could you be, could you be loved?) Say something! (Could you be, could you be loved?) Say something! (Could you be, could you be, could you be loved?) Say something! Say something28Embed"
Laura Branigan,Gloria,1982,disco,"Gloria, you're always on the run now Running after somebody You gotta get him somehow I think you've got to slow down Before you start to blow it I think you're headed for a breakdown So be careful not to show it  You really don't remember Was it something that he said? Are the voices in your head calling, Gloria?  Gloria, don't you think you're fallin'? If everybody wants you Why isn't anybody callin'? You don't have to answer Leave 'em hangin' on the line Oh-oh, calling Gloria  Gloria (Gloria) I think they got your number (Gloria) I think they got the alias (Gloria) That you've been living under (Gloria) But you really don't remember Was it something that they said? Are the voices in your head calling, Gloria? You might also like  A-ha-ha, a-ha-ha Gloria, how's it gonna go down? Will you meet him on the main line? Or will you catch him on the rebound? Will you marry for the money? Take a lover in the afternoon? Feel your innocence slippin' away Don't believe it's comin' back soon  And you really don't remember Was it something that he said? Are the voices in your head calling, Gloria?  Gloria, don't you think you're fallin'? If everybody wants you Why isn't anybody callin'? You don't have to answer Leave them hangin' on the line Oh-oh, calling Gloria  Gloria (Gloria) I think they got your number (Gloria) I think they got the alias (Gloria) That you've been living under (Gloria) But you really don't remember Was it something that they said? Are the voices in your head calling, Gloria? (Gloria, Gloria, Gloria, Gloria, Gloria) (Gloria, Gloria, Gloria, Gloria, Gloria)4Embed"
Olivia Newton-John,Physical,1981,disco,"I'm sayin' all the things that I know you'll like Makin' good conversation I gotta handle you just right You know what I mean I took you to an intimate restaurant Then to a suggestive movie There's nothin' left to talk about Unless it's horizontally  Let's get physical, physical I wanna get physical Let's get into physical Let me hear your body talk, your body talk Let me hear your body talk Let's get physical, physical I wanna get physical Let's get into physical Let me hear your body talk, your body talk Let me hear your body talk  I've been patient, I've been good Tried to keep my hands on the table It's gettin' hard, this holdin' back You know what I mean I'm sure you'll understand my point of view We know each other mentally You gotta know that you're bringin' out The animal in me You might also like Let's get physical, physical I wanna get physical Let's get into physical Let me hear your body talk, your body talk Let me hear your body talk Let's get physical, physical I wanna get physical Let's get into physical Let me hear your body talk, your body talk Let me hear your body talk, ah   Oh, let's get physical, physical I wanna get physical Let's get into physical Let me hear your body talk, your body talk Let me hear your body talk Let's get animal, animal I wanna get animal Let's get into animal Let me hear your body talk, your body talk Let me hear your body talk, ah-ah Let me hear your body talk (Your body talk) Let me hear your body talk6Embed"
Stevie Wonder,I Wish,1976,disco,"Looking back on when I was a little nappy-headed boy Then my only worry was for Christmas, what would be my toy Even though we sometimes would not get a thing We were happy with the joy the day would bring Sneaking out the back door to hang out with those hoodlum friends of mine Greeted at the back door with, Boy, thought I told you not to go outside Tryin' your best to bring the water to your eyes Thinking it might stop her from whoopin' your behind  I wish those days could come back once more Why did those days ever have to go? I wish those days could come back once more Why did those days ever have to go? 'Cause I love them so  Brother said he's telling 'bout you playin' doctor with that girl Just don't tell and I'll give you anything you want in this whole wide world Mama gives you money for Sunday school You trade yours for candy after church is through Smokin' cigarettes and writing something nasty on the wall (You nasty boy) Teacher sends you to the principal's office down the hall You grow up and learn that kind of thing ain't right But while you were doing it, it sure felt outta sight You might also like I wish those days could come back once more Why did those days ever have to go? I wish those days could come back once more Why did those days ever have to go?6Embed"
KISS,I Was Made for Lovin' You,1979,disco,"Mmm, yeah, ha Do, do, do, do, do, do, do, do, do Do, do, do, do, do, do, do Do, do, do, do, do, do, do, do, do Do, do, do, do, do, do, do  Tonight, I wanna give it all to you In the darkness, there's so much I wanna do And tonight, I wanna lay it at your feet 'Cause, girl, I was made for you and, girl, you were made for me  I was made for lovin' you, baby, you were made for lovin' me And I can't get enough of you, baby, can you get enough of me?  Tonight, I wanna see it in your eyes Feel the magic, there's something that drives me wild And tonight, we're gonna make it all come true 'Cause, girl, you were made for me and, girl, I was made for you  I was made for lovin' you, baby, you were made for lovin' me And I can't get enough of you, baby, can you get enough of me? I was made for lovin' you, baby, you were made for lovin' me And I can give it all to you, baby, can you give it all to me? You might also like Oh, can't get enough, oh, oh I can't get enough, oh, oh I can't get enough  Ha!  Do, do, do, do, do, do, do, do, do Do, do, do, do, do, do, do Do, do, do, do, do, do, do, do, do Do, do, do, do, do, do, do  I was made for lovin' you, baby, you were made for lovin' me And I can't get enough of you, baby, can you get enough of me?  Oh, I was made, you were made I can't get enough, no, I can't get enough  I was made for lovin' you, baby, you were made for lovin' me And I can't get enough of you, baby, can you get enough of me? I was made for lovin' you, baby, you were made for lovin' me And I can't get enough of you, baby, can you get enough of me?23Embed"
ABBA,Super Trouper,1980,disco,"Super Trouper beams are gonna blind me But I won't feel blue Like I always do 'Cause somewhere in the crowd, there's you  I was sick and tired of everything When I called you last night from Glasgow All I do is eat and sleep and sing Wishing every show was the last show (Wishing every show was the last show)  So imagine I was glad to hear you're coming (Glad to hear you're coming) Suddenly I feel all right (And suddenly it's gonna be) And it's gonna be so different When I'm on the stage tonight  Tonight, the Super Trouper lights are gonna find me Shining like the sun (Sup-p-per Troup-p-per) Smiling, having fun (Sup-p-per Troup-p-per) Feeling like a number one Tonight, the Super Trouper beams are gonna blind me But I won't feel blue (Sup-p-per Troup-p-per) Like I always do (Sup-p-per Troup-p-per) 'Cause somewhere in the crowd there's you You might also like Facing twenty thousand of your friends How can anyone be so lonely? Part of a success that never ends Still, I'm thinking about you only (Still, I'm thinking about you only)  There are moments when I think I'm going crazy (Think I'm going crazy) But it's gonna be all right (You'll soon be changing everything) Everything will be so different When I'm on the stage tonight  Tonight, the Super Trouper lights are gonna find me Shining like the sun (Sup-p-per Troup-p-per) Smiling, having fun (Sup-p-per Troup-p-per) Feeling like a number one Tonight, the Super Trouper beams are gonna blind me But I won't feel blue (Sup-p-per Troup-p-per) Like I always do (Sup-p-per Troup-p-per) 'Cause somewhere in the crowd there's you  So I'll be there when you arrive The sight of you will prove to me I'm still alive And when you take me in your arms and hold me tight I know it's gonna mean so much tonight Tonight, the Super Trouper lights are gonna find me Shining like the sun (Sup-p-per Troup-p-per) Smiling, having fun (Sup-p-per Troup-p-per) Feeling like a number one Tonight, the Super Trouper beams are gonna blind me But I won't feel blue (Sup-p-per Troup-p-per) Like I always do (Sup-p-per Troup-p-per) 'Cause somewhere in the crowd there's you  (Sup-p-per Troup-p-per) Lights are gonna find me Shining like the sun (Sup-p-per Troup-p-per) Smiling, having fun (Sup-p-per Troup-p-per) Feeling like a number one Tonight, the Super Trouper beams are gonna blind me But I won't feel blue (Sup-p-per Troup-p-per) Like I always do��� (Sup-p-per Troup-p-per)1"
Madonna,Vogue,1990,disco,"Strike a pose Strike a pose Vogue (Vogue, vogue) Vogue (Vogue, vogue)  Look around, everywhere you turn is heartache It's everywhere that you go (Look around) You try everything you can to escape The pain of life that you know (Life that you know) When all else fails and you long to be Something better than you are today I know a place where you can get away It's called a dance floor And here's what it's for, so  Come on, vogue (Vogue) Let your body move to the music (Move to the music) Hey, hey, hey Come on, vogue (Vogue) Let your body go with the flow (Go with the flow) You know you can do it See Madonna LiveGet tickets as low as $50You might also like All you need is your own imagination So use it, that's what it's for (That's what it's for) Go inside for your finest inspiration Your dreams will open the door (Open up the door) It makes no difference if you're black or white If you're a boy or a girl If the music's pumping, it will give you new life You're a superstar Yes, that's what you are, you know it  Come on, vogue (Vogue, vogue) Let your body groove to the music (Groove to the music) Hey, hey, hey Come on, vogue (Vogue, vogue) Let your body go with the flow (Go with the flow) You know you can do it  Beauty's where you find it Not just where you bump and grind it Soul is in the musical That's where I feel so beautiful Magical, life's a ball, so Get up on the dance floor Vogue (Vogue) Let your body move to the music (Move to the music) Hey, hey, hey Come on, vogue (Vogue, vogue) Let your body go with the flow (Go with the flow) You know you can do it  Vogue (Vogue) Beauty's where you find it (Move to the music) Vogue (Vogue) Beauty's where you find it (Go with the flow)  Greta Garbo, and Monroe Dietrich and DiMaggio Marlon Brando, Jimmy Dean On the cover of a magazine Grace Kelly, Harlow, Jean Picture of a beauty queen Gene Kelly, Fred Astaire Ginger Rogers dance on air They had style, they had grace Rita Hayworth gave good face Lauren, Katharine, Lana too Bette Davis, we love you Ladies with an attitude Fellas that were in the mood Don't just stand there, let's get to it Strike a pose, there's nothing to it Vogue Vogue Oooh, you've got to Let your body move to the music Oooh, you've got to just Let your body go with the flow Oooh, you've got to Vogue (Vogue, vogue, vogue)18Embed"
Dead or Alive,You Spin Me Round (Like a Record),1984,disco,"If I, I get to know your name Well if I, could trace your private number, baby  All I know is that to me You look like you're lots of fun Open up your lovin' arms I want some, want some  I set my sights on you (And no one else will do) And I, I've got to have my way now, baby  All I know is that to me You look like you're havin' fun Open up your lovin' arms Watch out, here I come  You spin me right 'round, baby, right 'round Like a record, baby, right 'round, 'round, 'round You spin me right 'round, baby, right 'round Like a record, baby, right 'round, 'round, 'round You might also like I (I, I, I) I got to be your friend now, baby And I (I, I, I) would like to move in just a little bit closer (To move in just a little bit closer)  All I know is that to me You look like you're lots of fun Open up your lovin' arms Watch out, here I come  You spin me right 'round, baby, right 'round Like a record, baby, right 'round, 'round, 'round You spin me right 'round, baby, right 'round Like a record, baby, right 'round, 'round, 'round  I want your love I want your love  All I know is that to me You look like you're lots of fun Open up your lovin' arms Watch out, here I come You spin me right 'round, baby, right 'round Like a record, baby, right 'round, 'round, 'round You spin me right 'round, baby, right 'round Like a record, baby, right 'round, 'round, 'round You spin me right 'round, baby, right 'round (You spin me like a record) Like a record, baby, right 'round, 'round, 'round (I want your love) You spin me right 'round, baby, right 'round (You spin me like a record) Like a record, baby, right 'round, 'round, 'round (I want your love) You spin me right 'round, baby, right 'round (I need your love) Like a record, baby, right 'round, 'round, 'round You spin me right 'round, baby, right 'round (I need your love) Like a record, baby, right 'round, 'round, 'round18Embed"
ABBA,Lay All Your Love on Me,1981,disco,"I wasn't jealous before we met Now every woman I see is a potential threat And I'm possessive, it isn't nice You've heard me saying that smoking was my only vice  But now it isn't true Now everything is new And all I've learned has overturned I beg of you  Don't go wasting your emotion Lay all your love on me  It was like shooting a sitting duck A little small talk, a smile, and baby, I was stuck I still don't know what you've done with me A grown-up woman should never fall so easily  I feel a kind of fear When I don't have you near Unsatisfied, I skip my pride I beg you, dear You might also like Don't go wasting your emotion Lay all your love on me Don't go sharing your devotion Lay all your love on me  I've had a few little love affairs They didn't last very long and they've been pretty scarce I used to think that was sensible It makes the truth even more incomprehensible  'Cause everything is new And everything is you And all I've learned has overturned What can I do?  Don't go wasting your emotion Lay all your love on me Don't go sharing your devotion Lay all your love on me Don't go wasting your emotion Lay all your love on me Don't go sharing your devotion Lay all your love on me Don't go wasting your emotion Lay all your love on me11Embed"
